pPseAAC_1	pPseAAC_10	pPseAAC_11	pPseAAC_12	pPseAAC_13	pPseAAC_14	pPseAAC_15	pPseAAC_16	pPseAAC_17	pPseAAC_18	pPseAAC_19	pPseAAC_2	pPseAAC_20	pPseAAC_3	pPseAAC_4	pPseAAC_5	pPseAAC_6	pPseAAC_7	pPseAAC_8	pPseAAC_9	prot_ID
0.0516	0.0508	0.0486	0.0495	0.0504	0.0494	0.0499	0.0508	0.0493	0.0496	0.0498	0.0546	0.049	0.0498	0.0468	0.0493	0.0529	0.0486	0.0495	0.0498	seq_39844_5645
0.0508	0.049	0.0501	0.0462	0.0506	0.0484	0.0516	0.0495	0.0519	0.0506	0.0517	0.0496	0.0502	0.0502	0.0497	0.0501	0.0508	0.0503	0.0495	0.0491	seq_39844_5647
0.0513	0.0481	0.051	0.0494	0.0512	0.0496	0.0493	0.0497	0.0497	0.0501	0.051	0.0518	0.05	0.0498	0.0483	0.0516	0.05	0.0489	0.0485	0.0507	seq_39844_5648
0.0527	0.0496	0.0499	0.0499	0.0503	0.049	0.0506	0.0497	0.0491	0.0504	0.0489	0.0533	0.0496	0.0487	0.0491	0.0504	0.0512	0.0491	0.0494	0.0491	seq_39844_5649
0.0511	0.0493	0.0503	0.0503	0.0503	0.0498	0.0502	0.0497	0.0497	0.0505	0.0498	0.053	0.0499	0.0491	0.0485	0.051	0.0499	0.0481	0.0488	0.0508	seq_39844_5651
0.0517	0.0496	0.0499	0.0495	0.05	0.0479	0.0493	0.0498	0.0508	0.0503	0.0495	0.0537	0.0507	0.0504	0.0481	0.0513	0.051	0.0485	0.0481	0.0502	seq_39844_5653
0.0508	0.0502	0.0502	0.0499	0.0502	0.0501	0.0499	0.05	0.0485	0.0508	0.0501	0.053	0.0504	0.049	0.0477	0.0522	0.0505	0.049	0.0476	0.05	seq_39844_5650
0.0496	0.0492	0.0497	0.0498	0.0506	0.0492	0.0491	0.05	0.0502	0.0511	0.0493	0.0511	0.051	0.05	0.0495	0.0508	0.0509	0.0484	0.0504	0.0501	seq_39844_5655
0.0522	0.05	0.0498	0.0495	0.0496	0.0493	0.0505	0.0496	0.05	0.0499	0.0502	0.0501	0.0497	0.0516	0.0506	0.0497	0.0496	0.0505	0.0485	0.0493	seq_39844_5652
0.0498	0.0519	0.05	0.05	0.0486	0.0493	0.0492	0.0511	0.05	0.0499	0.0495	0.0491	0.0515	0.0527	0.0501	0.0525	0.0501	0.0491	0.047	0.0487	seq_39844_5654
0.0519	0.0489	0.05	0.0497	0.0506	0.0487	0.0502	0.0499	0.0505	0.0497	0.0481	0.0496	0.0513	0.0504	0.0503	0.0514	0.0516	0.0491	0.0495	0.0486	seq_39844_5656
0.0515	0.0495	0.0498	0.0503	0.0501	0.0475	0.0498	0.0505	0.0484	0.0508	0.049	0.0471	0.0511	0.0521	0.0504	0.0513	0.0507	0.0504	0.05	0.0497	seq_39844_5657
0.0521	0.0496	0.0498	0.0495	0.0502	0.0495	0.0502	0.0496	0.0507	0.0497	0.0492	0.0506	0.0489	0.0508	0.0505	0.0498	0.0502	0.0508	0.0495	0.049	seq_39844_5659
0.0513	0.0486	0.0495	0.0504	0.0465	0.051	0.0504	0.0518	0.0494	0.0518	0.0493	0.0485	0.0502	0.0516	0.0485	0.0516	0.0499	0.05	0.0496	0.0503	seq_39844_5660
0.0513	0.0499	0.0499	0.0493	0.0492	0.0498	0.0508	0.0508	0.0499	0.0497	0.0491	0.0493	0.051	0.0504	0.0503	0.0502	0.0495	0.0502	0.0501	0.0492	seq_39844_5662
0.0505	0.0518	0.0499	0.0494	0.0499	0.0485	0.0485	0.0502	0.05	0.051	0.0498	0.0482	0.0495	0.052	0.0541	0.0496	0.0501	0.0486	0.0491	0.0493	seq_39844_5661
0.0506	0.0496	0.0499	0.0502	0.0488	0.0479	0.0503	0.0493	0.05	0.0503	0.0505	0.0519	0.0504	0.0478	0.0495	0.0512	0.0512	0.0491	0.0512	0.0501	seq_39844_5658
0.0527	0.0492	0.0498	0.0487	0.0498	0.0506	0.0492	0.0497	0.0504	0.0503	0.0494	0.0497	0.0499	0.0511	0.0521	0.0491	0.0504	0.0494	0.0492	0.0493	seq_39844_5663
0.0518	0.0489	0.0511	0.0506	0.0475	0.0506	0.0503	0.0519	0.0495	0.051	0.0495	0.0481	0.0492	0.051	0.0483	0.0511	0.0507	0.0497	0.0495	0.0497	seq_39844_5664
0.0517	0.0487	0.051	0.0507	0.0477	0.0506	0.0501	0.0518	0.0494	0.0512	0.0493	0.0481	0.0495	0.051	0.0484	0.0511	0.0507	0.0497	0.0497	0.0495	seq_39844_5665
0.0502	0.0504	0.0496	0.0513	0.0496	0.0485	0.05	0.05	0.0503	0.0495	0.0497	0.0483	0.0494	0.0513	0.0498	0.0518	0.0508	0.0501	0.048	0.0515	seq_39844_5666
0.052	0.0483	0.0493	0.0496	0.051	0.048	0.0498	0.0505	0.0488	0.0503	0.0485	0.0486	0.0515	0.0524	0.048	0.0521	0.0475	0.0538	0.05	0.0503	seq_39844_5667
0.0508	0.05	0.0502	0.0484	0.0499	0.0494	0.0507	0.0489	0.0503	0.0504	0.0503	0.0498	0.0493	0.0513	0.0494	0.0503	0.0492	0.0509	0.0512	0.0495	seq_39844_5668
0.0499	0.0483	0.0482	0.0526	0.0504	0.0438	0.051	0.0531	0.0535	0.0525	0.0534	0.0491	0.0551	0.0463	0.0458	0.0517	0.0498	0.0456	0.046	0.0538	seq_39844_5671
0.0511	0.0496	0.0485	0.0497	0.0517	0.0495	0.0496	0.0504	0.0496	0.05	0.0501	0.0528	0.0502	0.0498	0.0492	0.0508	0.0506	0.0481	0.049	0.0499	seq_39844_5669
0.0514	0.0514	0.0496	0.0503	0.0501	0.0502	0.0498	0.0497	0.0508	0.0494	0.0494	0.0521	0.0491	0.0509	0.0472	0.0501	0.0517	0.0487	0.0481	0.05	seq_39844_5672
0.0511	0.0511	0.0492	0.0499	0.0477	0.0492	0.0503	0.0494	0.0498	0.0508	0.0492	0.0502	0.0501	0.0506	0.0512	0.0496	0.0503	0.0506	0.0507	0.0489	seq_39844_5670
0.0518	0.0496	0.0505	0.0499	0.0499	0.0484	0.05	0.0504	0.0495	0.0507	0.0493	0.0501	0.0514	0.0506	0.0511	0.0496	0.0485	0.0502	0.0498	0.0487	seq_39844_5673
0.0506	0.0506	0.0499	0.0501	0.0498	0.05	0.0488	0.0497	0.049	0.0491	0.0498	0.05	0.049	0.0508	0.051	0.0508	0.0508	0.0508	0.049	0.0504	seq_39844_5674
0.0517	0.05	0.0489	0.0476	0.0497	0.0488	0.0495	0.0497	0.0501	0.0496	0.0501	0.0468	0.0504	0.0524	0.0509	0.0527	0.0499	0.0511	0.0511	0.049	seq_39844_5676
0.0505	0.0489	0.0498	0.0497	0.0494	0.0493	0.0495	0.0508	0.0498	0.0495	0.0486	0.0511	0.0499	0.0516	0.0514	0.0502	0.0494	0.0495	0.0508	0.0501	seq_39844_5675
0.0518	0.0504	0.0501	0.0493	0.0491	0.0501	0.0508	0.0495	0.0499	0.0495	0.0507	0.0494	0.049	0.051	0.0509	0.0495	0.0505	0.0499	0.0502	0.0487	seq_39844_5677
0.052	0.0496	0.0499	0.0492	0.0503	0.0502	0.0509	0.0493	0.0507	0.0502	0.0499	0.0532	0.0494	0.0485	0.0472	0.0502	0.0504	0.0492	0.0494	0.0502	seq_39844_5678
0.0513	0.0491	0.0495	0.0497	0.0508	0.0502	0.0489	0.0507	0.0499	0.0498	0.0494	0.0521	0.0502	0.0493	0.0489	0.0504	0.051	0.0507	0.0491	0.0492	seq_39844_5679
0.0489	0.0505	0.0492	0.0489	0.0497	0.0498	0.0503	0.0508	0.0506	0.05	0.0502	0.0513	0.0508	0.0501	0.0502	0.0501	0.0502	0.0495	0.0492	0.0495	seq_39844_5680
0.0508	0.0496	0.0511	0.0503	0.0493	0.0508	0.0496	0.0492	0.0507	0.0494	0.0493	0.0507	0.0492	0.0494	0.052	0.0507	0.0501	0.0494	0.0487	0.0497	seq_39844_5681
0.0512	0.0496	0.0497	0.0494	0.0501	0.0486	0.0496	0.0499	0.05	0.0503	0.0501	0.049	0.0496	0.0512	0.0506	0.0505	0.0503	0.0494	0.0506	0.0503	seq_39844_5682
0.0517	0.0491	0.0494	0.0489	0.0505	0.0502	0.0492	0.0494	0.0491	0.0491	0.0496	0.0472	0.0494	0.0514	0.0513	0.0497	0.0532	0.0505	0.0506	0.0505	seq_39844_5683
0.053	0.0487	0.0497	0.047	0.0513	0.0492	0.05	0.0518	0.0502	0.049	0.0521	0.0467	0.0498	0.0519	0.0517	0.0518	0.0488	0.0488	0.0483	0.0503	seq_39844_5684
0.0513	0.0505	0.0495	0.0481	0.05	0.0507	0.0504	0.0498	0.0494	0.0495	0.051	0.0541	0.0505	0.0489	0.0485	0.0514	0.0493	0.0483	0.0495	0.0495	seq_39844_5685
0.0518	0.0501	0.0476	0.0502	0.0513	0.0481	0.0492	0.0508	0.0507	0.0485	0.05	0.0529	0.0506	0.0488	0.0489	0.051	0.0512	0.0479	0.0501	0.0503	seq_39844_5687
0.051	0.0491	0.0503	0.05	0.0499	0.0505	0.0498	0.0496	0.0498	0.0496	0.0497	0.0535	0.0495	0.0491	0.0484	0.0514	0.0516	0.0493	0.0486	0.0492	seq_39844_5686
0.0514	0.0501	0.0494	0.0494	0.0495	0.0493	0.0499	0.0503	0.0506	0.0501	0.0511	0.0502	0.0491	0.0503	0.0508	0.0497	0.0505	0.0497	0.0503	0.0483	seq_39844_5689
0.0514	0.0489	0.0511	0.0501	0.0503	0.0498	0.0492	0.0501	0.0496	0.0492	0.05	0.0494	0.05	0.0519	0.053	0.0496	0.0492	0.0492	0.0483	0.0499	seq_39844_5688
0.0535	0.0499	0.05	0.0497	0.0506	0.0483	0.0489	0.05	0.0496	0.0496	0.0498	0.0477	0.0497	0.053	0.0521	0.0505	0.051	0.0477	0.0498	0.0488	seq_39844_5691
0.0505	0.0488	0.0488	0.0506	0.0507	0.0488	0.0503	0.051	0.051	0.0482	0.0505	0.0526	0.0504	0.0499	0.0482	0.0504	0.0497	0.0491	0.0501	0.0505	seq_39844_5690
0.0514	0.049	0.0492	0.049	0.0497	0.049	0.0514	0.0486	0.0509	0.0503	0.0489	0.0488	0.0497	0.0529	0.0509	0.0506	0.0499	0.0486	0.0501	0.0511	seq_39844_5692
0.0526	0.0491	0.0501	0.0483	0.0481	0.0494	0.0507	0.0488	0.0497	0.0505	0.0503	0.0542	0.0496	0.0509	0.0492	0.0496	0.0505	0.0486	0.0504	0.0493	seq_39844_5693
0.0515	0.0496	0.05	0.05	0.0501	0.049	0.0499	0.0501	0.0501	0.0501	0.0506	0.0536	0.0507	0.0475	0.0489	0.0487	0.0514	0.0485	0.0489	0.0506	seq_39844_5694
0.0511	0.0485	0.049	0.0509	0.0511	0.0498	0.0497	0.0488	0.0496	0.0499	0.0483	0.0503	0.0488	0.0509	0.052	0.0503	0.0508	0.05	0.0495	0.0507	seq_39844_5696
0.0509	0.0495	0.0492	0.0501	0.0498	0.0496	0.0491	0.05	0.05	0.0497	0.05	0.0552	0.0499	0.0488	0.0478	0.0525	0.0499	0.0477	0.0495	0.0507	seq_39844_5695
0.051	0.0512	0.0491	0.0493	0.0491	0.0495	0.0507	0.0499	0.0493	0.0498	0.0512	0.0531	0.0498	0.0502	0.0473	0.0502	0.0512	0.0485	0.0497	0.05	seq_39844_5698
0.0515	0.0508	0.0496	0.0495	0.0499	0.0487	0.0499	0.0493	0.0502	0.05	0.0506	0.0503	0.0493	0.0513	0.0511	0.049	0.0507	0.0497	0.0492	0.0493	seq_39844_5700
0.0518	0.0502	0.0502	0.0495	0.0497	0.0489	0.0492	0.0496	0.0494	0.0507	0.0497	0.0503	0.0498	0.0512	0.0529	0.05	0.0488	0.0487	0.0486	0.0508	seq_39844_5697
0.0514	0.0503	0.0508	0.0505	0.0501	0.0489	0.0495	0.0497	0.0514	0.0482	0.0502	0.0514	0.0498	0.0495	0.049	0.0499	0.0498	0.0497	0.0501	0.0499	seq_39844_5699
0.0505	0.0502	0.0495	0.0503	0.0499	0.0487	0.0488	0.0475	0.0492	0.0506	0.051	0.0484	0.0508	0.0519	0.0506	0.0514	0.0512	0.0497	0.0511	0.0488	seq_39844_5701
0.0511	0.0497	0.0495	0.05	0.0489	0.0494	0.0484	0.0496	0.0492	0.0495	0.0503	0.0499	0.0507	0.0535	0.0519	0.0503	0.0499	0.0485	0.05	0.0498	seq_39844_5702
0.0518	0.0492	0.0505	0.0506	0.0495	0.0491	0.0503	0.0499	0.0499	0.0502	0.0492	0.0536	0.0481	0.0497	0.0483	0.0514	0.0506	0.0488	0.0494	0.0498	seq_39844_5703
0.0516	0.05	0.0493	0.0493	0.0492	0.0498	0.0498	0.0496	0.0496	0.0507	0.0517	0.0503	0.0486	0.0508	0.0509	0.0501	0.0505	0.0497	0.0494	0.0492	seq_39844_5704
0.051	0.0486	0.0495	0.0492	0.0497	0.0498	0.0507	0.05	0.0501	0.0498	0.0502	0.0539	0.0507	0.0507	0.0473	0.0515	0.0496	0.0489	0.0495	0.0491	seq_39844_5705
0.053	0.0492	0.0498	0.05	0.0498	0.0496	0.0501	0.0505	0.0498	0.0488	0.0509	0.0489	0.0499	0.0504	0.0516	0.05	0.0501	0.049	0.0484	0.0499	seq_39844_5706
0.0511	0.0491	0.0499	0.0493	0.0498	0.0494	0.0496	0.0494	0.0496	0.0498	0.0492	0.0496	0.051	0.0506	0.0527	0.0499	0.0506	0.0495	0.0496	0.0502	seq_39844_5708
0.0513	0.0506	0.0496	0.0503	0.0501	0.0494	0.0502	0.0482	0.0493	0.0505	0.0508	0.0506	0.0492	0.0514	0.0515	0.0497	0.0502	0.0498	0.0489	0.0484	seq_39844_5709
0.0514	0.0497	0.0494	0.0499	0.0495	0.0497	0.0507	0.0503	0.0501	0.0488	0.0498	0.0501	0.0494	0.0501	0.052	0.0498	0.0498	0.0506	0.0494	0.0494	seq_39844_5710
0.0522	0.0506	0.051	0.0499	0.0503	0.0489	0.0501	0.0505	0.0495	0.0494	0.0502	0.0497	0.0493	0.0505	0.0505	0.0501	0.0501	0.0497	0.0482	0.0495	seq_39844_5707
0.0526	0.0497	0.0491	0.0498	0.0499	0.0503	0.0479	0.0503	0.0519	0.0502	0.0492	0.0501	0.0489	0.0512	0.052	0.049	0.0508	0.0492	0.0493	0.0489	seq_39844_5711
0.0511	0.0509	0.0498	0.0507	0.0503	0.0501	0.0507	0.0479	0.0503	0.0499	0.0503	0.051	0.0491	0.0511	0.051	0.0501	0.05	0.0491	0.0485	0.0482	seq_39844_5712
0.0514	0.0505	0.0511	0.0491	0.0495	0.0485	0.0497	0.0492	0.0492	0.0513	0.0496	0.0522	0.0502	0.0503	0.0461	0.0512	0.0518	0.0493	0.0494	0.0503	seq_39844_5713
0.0512	0.0494	0.0482	0.0499	0.05	0.0493	0.0492	0.0516	0.0486	0.0475	0.049	0.054	0.0511	0.0512	0.0508	0.0502	0.05	0.0497	0.0475	0.0514	seq_39844_5714
0.0505	0.0502	0.0502	0.0503	0.0497	0.0496	0.0492	0.0505	0.0493	0.0496	0.0495	0.0523	0.0514	0.0493	0.0489	0.0501	0.0515	0.0499	0.0489	0.049	seq_39844_5715
0.0479	0.0501	0.0491	0.0496	0.051	0.0515	0.0509	0.0503	0.0496	0.05	0.0493	0.0519	0.049	0.0494	0.0493	0.0506	0.0516	0.0491	0.0488	0.0509	seq_39844_5716
0.0507	0.0499	0.0502	0.049	0.0503	0.0485	0.0496	0.0494	0.0497	0.0498	0.0502	0.0493	0.0505	0.0517	0.0509	0.0502	0.0504	0.0485	0.0517	0.0496	seq_39844_5717
0.0514	0.0503	0.0497	0.0496	0.0499	0.0501	0.0505	0.0496	0.0492	0.0494	0.0514	0.0535	0.0499	0.0478	0.0471	0.0506	0.0497	0.0498	0.05	0.0503	seq_39844_5718
0.0513	0.05	0.0493	0.0507	0.051	0.0497	0.0495	0.0491	0.05	0.0502	0.0511	0.0507	0.049	0.052	0.0506	0.049	0.0503	0.0493	0.0494	0.0479	seq_39844_5719
0.0514	0.0497	0.0501	0.0503	0.0495	0.0498	0.0508	0.0489	0.0509	0.0496	0.0497	0.0508	0.0491	0.0509	0.0504	0.0501	0.05	0.0499	0.0494	0.0489	seq_39844_5720
0.0517	0.0499	0.0495	0.0491	0.0495	0.05	0.0495	0.05	0.0503	0.0502	0.0508	0.0508	0.0485	0.0507	0.0513	0.0494	0.0509	0.0492	0.0496	0.0491	seq_39844_5721
0.0504	0.0497	0.0494	0.0501	0.0501	0.0515	0.0495	0.0498	0.0494	0.049	0.0496	0.0532	0.0507	0.0492	0.0475	0.0505	0.051	0.0493	0.0491	0.0511	seq_39844_5722
0.0506	0.0509	0.0501	0.0493	0.049	0.0503	0.0504	0.0493	0.0509	0.0492	0.049	0.0516	0.0497	0.0502	0.0496	0.0501	0.0506	0.0507	0.0496	0.0489	seq_39844_5723
0.0512	0.05	0.0499	0.0504	0.0496	0.0499	0.0511	0.0487	0.0508	0.0499	0.0496	0.0508	0.0491	0.0511	0.0502	0.05	0.0498	0.0498	0.049	0.0489	seq_39844_5724
0.0511	0.0499	0.0494	0.0501	0.0502	0.0501	0.0504	0.0502	0.0489	0.0497	0.048	0.051	0.0485	0.0507	0.0513	0.0503	0.0509	0.0503	0.0495	0.0496	seq_39844_5725
0.0541	0.0491	0.0489	0.0514	0.0501	0.0487	0.0504	0.0494	0.0496	0.0491	0.0494	0.0486	0.0479	0.0524	0.051	0.0516	0.0507	0.0494	0.0491	0.0491	seq_39844_5726
0.0521	0.0506	0.049	0.0497	0.0505	0.0498	0.0498	0.0481	0.0512	0.0497	0.0505	0.0503	0.0502	0.0511	0.0505	0.0486	0.0508	0.0492	0.0496	0.0484	seq_39844_5727
0.0518	0.0506	0.0497	0.0509	0.0498	0.0496	0.0505	0.0482	0.05	0.0503	0.0502	0.0509	0.0493	0.0514	0.0511	0.0497	0.0499	0.0491	0.0493	0.0478	seq_39844_5728
0.0515	0.0504	0.0494	0.0493	0.0502	0.0495	0.0502	0.0496	0.0506	0.0498	0.0506	0.0503	0.0491	0.0505	0.0512	0.049	0.051	0.0499	0.0492	0.0487	seq_39844_5729
0.0508	0.0502	0.0495	0.0494	0.0501	0.0495	0.0506	0.049	0.0502	0.0497	0.0508	0.0506	0.0493	0.0509	0.0515	0.0493	0.0504	0.0498	0.0494	0.0491	seq_39844_5730
0.0509	0.0506	0.0497	0.0492	0.05	0.0491	0.0502	0.0489	0.0506	0.0499	0.0503	0.0504	0.0496	0.0512	0.0515	0.0494	0.0504	0.0495	0.0493	0.0493	seq_39844_5731
0.0517	0.0506	0.0496	0.051	0.0498	0.0501	0.0502	0.0483	0.0501	0.0498	0.0505	0.0509	0.0494	0.0513	0.051	0.0495	0.0495	0.049	0.0497	0.0479	seq_39844_5732
0.0506	0.0501	0.0495	0.0496	0.0502	0.0496	0.0504	0.0491	0.0502	0.0497	0.0508	0.0505	0.0494	0.0509	0.0515	0.0493	0.0503	0.0496	0.0494	0.0492	seq_39844_5733
0.0513	0.0486	0.0501	0.0502	0.0505	0.0487	0.0493	0.0498	0.0488	0.0507	0.0502	0.0484	0.0493	0.0522	0.0514	0.0512	0.0502	0.0488	0.05	0.0502	seq_39844_5734
0.0517	0.0506	0.0496	0.0484	0.0492	0.0491	0.05	0.048	0.0493	0.05	0.0489	0.0507	0.05	0.0535	0.0497	0.0487	0.0503	0.0498	0.0511	0.0515	seq_39844_5735
0.051	0.0494	0.0509	0.0497	0.0502	0.0496	0.0489	0.0484	0.0499	0.0501	0.0491	0.0502	0.049	0.0503	0.0514	0.0524	0.05	0.0496	0.0505	0.0494	seq_39844_5736
0.052	0.0505	0.0492	0.0493	0.0505	0.0504	0.0505	0.0487	0.0495	0.0492	0.0495	0.052	0.0496	0.0498	0.0489	0.0507	0.0517	0.0494	0.049	0.0493	seq_39844_5737
0.0497	0.0497	0.0506	0.0496	0.0493	0.049	0.0495	0.0475	0.0498	0.0487	0.051	0.0472	0.0527	0.0531	0.0523	0.0507	0.0511	0.0499	0.0479	0.0505	seq_39844_5738
0.051	0.0491	0.0498	0.05	0.0487	0.0501	0.0489	0.0505	0.0495	0.0504	0.0515	0.0505	0.0497	0.0507	0.0517	0.0491	0.0502	0.0493	0.0487	0.0508	seq_39844_5739
0.0515	0.0507	0.0497	0.051	0.05	0.0499	0.0495	0.0485	0.0501	0.0501	0.0509	0.0504	0.0492	0.0507	0.0514	0.0499	0.05	0.0495	0.0489	0.0483	seq_39844_5740
0.0516	0.0488	0.0498	0.0496	0.0515	0.0489	0.0508	0.0503	0.049	0.0486	0.0506	0.051	0.0511	0.0503	0.0489	0.0501	0.0505	0.0508	0.0482	0.0496	seq_39844_5741
0.0493	0.0506	0.0491	0.0492	0.0501	0.0493	0.0505	0.0489	0.0489	0.0494	0.0501	0.0492	0.0506	0.0511	0.0494	0.0514	0.0519	0.0505	0.0503	0.0502	seq_39844_5742
0.0507	0.049	0.0476	0.0503	0.0483	0.0502	0.0499	0.0488	0.0498	0.0498	0.0495	0.0499	0.0501	0.0512	0.0509	0.051	0.0513	0.0513	0.0513	0.0491	seq_39844_5743
0.0504	0.0503	0.0487	0.0515	0.05	0.0485	0.0499	0.0513	0.0497	0.0503	0.0507	0.0524	0.0501	0.0479	0.0477	0.0519	0.0503	0.0488	0.0496	0.05	seq_39844_5744
0.0514	0.05	0.0505	0.0497	0.0498	0.0489	0.0507	0.0512	0.0486	0.0496	0.0508	0.0532	0.0512	0.0499	0.0469	0.0493	0.0513	0.0478	0.0495	0.0497	seq_39844_5745
0.0525	0.0497	0.0496	0.0497	0.0501	0.0505	0.0492	0.049	0.05	0.049	0.0498	0.0536	0.0491	0.0498	0.0485	0.0511	0.0501	0.0493	0.0502	0.049	seq_39844_5746
0.0516	0.049	0.0491	0.0495	0.0492	0.0503	0.0489	0.0499	0.0493	0.0503	0.0497	0.0472	0.0502	0.0524	0.0495	0.0513	0.0515	0.0498	0.0511	0.0503	seq_39844_5747
0.051	0.0484	0.0494	0.0498	0.0504	0.0498	0.0492	0.0504	0.0488	0.0509	0.0498	0.0494	0.0505	0.0506	0.0512	0.052	0.0489	0.049	0.0497	0.0508	seq_39844_5748
0.0516	0.0485	0.0497	0.0503	0.0467	0.0514	0.0502	0.0519	0.049	0.0517	0.0489	0.0485	0.0499	0.051	0.0489	0.0514	0.0499	0.0498	0.0503	0.0505	seq_39844_5749
0.0517	0.0512	0.0507	0.0498	0.0503	0.0479	0.0482	0.0495	0.0506	0.0502	0.0493	0.0466	0.0491	0.0544	0.0525	0.0514	0.0487	0.0495	0.049	0.0491	seq_39844_5750
0.0506	0.0501	0.0495	0.0487	0.0495	0.0491	0.0497	0.0507	0.0489	0.0502	0.0498	0.0541	0.0511	0.0494	0.0482	0.05	0.0506	0.0485	0.0509	0.0503	seq_39844_5751
0.0527	0.0498	0.0504	0.0495	0.0498	0.0494	0.0505	0.0501	0.049	0.0506	0.0504	0.0519	0.0503	0.0495	0.0481	0.0504	0.0505	0.0485	0.0498	0.0487	seq_39844_5752
0.0506	0.0484	0.0505	0.0501	0.0489	0.0497	0.0507	0.0484	0.0506	0.0506	0.0488	0.052	0.0494	0.051	0.0494	0.0504	0.0504	0.0499	0.0502	0.0501	seq_39844_5753
0.052	0.0489	0.0497	0.0499	0.0511	0.0486	0.0511	0.0505	0.0489	0.0486	0.0507	0.0508	0.0511	0.0503	0.0489	0.0499	0.0506	0.0507	0.0482	0.0496	seq_39844_5754
0.0518	0.0488	0.0496	0.0497	0.0516	0.0491	0.0509	0.0501	0.0492	0.0487	0.0503	0.0508	0.0511	0.0503	0.0488	0.0501	0.0505	0.0509	0.0483	0.0494	seq_39844_5755
0.0521	0.0501	0.0496	0.0496	0.0499	0.0504	0.0498	0.0489	0.0509	0.0495	0.0495	0.0509	0.0487	0.0513	0.0505	0.0501	0.0495	0.0503	0.0495	0.0488	seq_39844_5756
0.0507	0.0506	0.0504	0.0494	0.0499	0.0491	0.05	0.05	0.0511	0.0486	0.0502	0.0521	0.0488	0.0506	0.0492	0.0504	0.0507	0.0485	0.0486	0.0512	seq_39844_5757
0.052	0.0486	0.0495	0.0495	0.0512	0.0497	0.0489	0.0492	0.0493	0.0488	0.0502	0.0475	0.0495	0.0538	0.0509	0.0504	0.0495	0.0487	0.0501	0.0525	seq_39844_5758
0.0513	0.0504	0.0497	0.0493	0.0499	0.0509	0.0496	0.0498	0.05	0.0497	0.0502	0.0536	0.0498	0.0491	0.0473	0.0501	0.0508	0.049	0.0496	0.05	seq_39844_5759
0.0516	0.0511	0.0481	0.0499	0.0508	0.049	0.0495	0.0496	0.0504	0.0501	0.0504	0.053	0.05	0.0491	0.0482	0.051	0.0502	0.0474	0.0496	0.0512	seq_39844_5760
0.0519	0.0509	0.0493	0.0502	0.05	0.0489	0.05	0.0484	0.0508	0.0494	0.0507	0.0505	0.0494	0.0511	0.0506	0.0495	0.0509	0.0496	0.0492	0.0486	seq_39844_5761
0.0513	0.0493	0.0496	0.0479	0.0485	0.0511	0.0506	0.0489	0.0504	0.0514	0.0497	0.0537	0.05	0.0494	0.0483	0.0508	0.051	0.0495	0.0492	0.0495	seq_39844_5762
0.0528	0.0499	0.0485	0.0504	0.0494	0.049	0.0498	0.0502	0.0503	0.0518	0.0498	0.0482	0.0502	0.0512	0.0528	0.0485	0.0483	0.0501	0.0483	0.0504	seq_39844_5763
0.0511	0.0498	0.0487	0.0495	0.049	0.0502	0.05	0.0509	0.0506	0.0491	0.0499	0.0503	0.051	0.0501	0.0501	0.0501	0.0505	0.0497	0.0508	0.0487	seq_39844_5764
0.0504	0.0503	0.0491	0.05	0.0511	0.0498	0.0496	0.0501	0.0491	0.051	0.0498	0.0525	0.0509	0.0495	0.0489	0.0502	0.0503	0.0484	0.0474	0.0517	seq_39844_5765
0.0518	0.0485	0.05	0.0504	0.0504	0.0502	0.0505	0.0497	0.0496	0.0495	0.0497	0.0488	0.0488	0.0506	0.0517	0.0498	0.0512	0.0488	0.0493	0.0506	seq_39844_5766
0.0512	0.0499	0.0512	0.0501	0.0498	0.0492	0.0505	0.0498	0.0501	0.0495	0.0502	0.0509	0.0491	0.0499	0.0483	0.0496	0.0512	0.0499	0.0491	0.0506	seq_39844_5767
0.0499	0.049	0.0495	0.0503	0.0499	0.0504	0.0497	0.05	0.05	0.0495	0.0497	0.0504	0.0506	0.0524	0.051	0.0496	0.0493	0.0505	0.0491	0.0491	seq_39844_5769
0.0511	0.0493	0.0489	0.048	0.0488	0.0506	0.0492	0.0497	0.0501	0.0488	0.0497	0.0497	0.049	0.0523	0.0516	0.0526	0.0496	0.0514	0.0496	0.0501	seq_39844_5768
0.05	0.0506	0.0497	0.0514	0.0484	0.0495	0.0495	0.0497	0.0483	0.0488	0.0495	0.0487	0.0505	0.0503	0.0506	0.0507	0.0504	0.0499	0.0511	0.0523	seq_39844_5770
0.0522	0.0489	0.0508	0.0497	0.0506	0.0505	0.0497	0.0495	0.0493	0.0491	0.0505	0.0507	0.0501	0.0498	0.051	0.05	0.0497	0.0497	0.0491	0.049	seq_39844_5771
0.0518	0.0494	0.0502	0.0498	0.0502	0.0501	0.0504	0.049	0.0486	0.05	0.0513	0.0487	0.0483	0.0516	0.0492	0.0497	0.0504	0.0508	0.0496	0.051	seq_39844_5772
0.0514	0.0489	0.0504	0.0495	0.0489	0.0504	0.0493	0.0493	0.0499	0.0498	0.0488	0.0504	0.0496	0.051	0.0513	0.0518	0.0506	0.0496	0.0508	0.0482	seq_39844_5773
