pPseAAC_1	pPseAAC_10	pPseAAC_11	pPseAAC_12	pPseAAC_13	pPseAAC_14	pPseAAC_15	pPseAAC_16	pPseAAC_17	pPseAAC_18	pPseAAC_19	pPseAAC_2	pPseAAC_20	pPseAAC_3	pPseAAC_4	pPseAAC_5	pPseAAC_6	pPseAAC_7	pPseAAC_8	pPseAAC_9	prot_ID
0.0524	0.0492	0.0498	0.0501	0.0485	0.0503	0.0494	0.0499	0.051	0.0497	0.0501	0.0507	0.0484	0.0502	0.0519	0.0492	0.0506	0.0493	0.0505	0.0487	seq_45132_9504
0.0526	0.0509	0.0493	0.049	0.0507	0.0483	0.0497	0.05	0.05	0.0505	0.0493	0.0535	0.0494	0.0516	0.0482	0.051	0.0509	0.0488	0.0475	0.0489	seq_45132_9505
0.0511	0.0495	0.0511	0.0495	0.0485	0.0485	0.0499	0.0489	0.0499	0.0493	0.0489	0.0508	0.0492	0.0511	0.0516	0.0508	0.0501	0.0507	0.05	0.0507	seq_45132_9506
0.0511	0.05	0.0492	0.0503	0.0486	0.0489	0.051	0.0498	0.0495	0.0506	0.0497	0.0539	0.049	0.0489	0.047	0.0521	0.051	0.0486	0.0497	0.0511	seq_45132_9507
0.0525	0.0493	0.0485	0.0504	0.0477	0.0503	0.0478	0.0506	0.0488	0.0514	0.0486	0.0456	0.0518	0.0525	0.0511	0.053	0.05	0.0517	0.0487	0.0497	seq_45132_9509
0.0517	0.0485	0.05	0.0505	0.0496	0.0477	0.0494	0.0491	0.0503	0.0498	0.0511	0.0501	0.0491	0.0502	0.0514	0.0499	0.0505	0.0501	0.0497	0.0513	seq_45132_9508
0.0504	0.0513	0.0489	0.0498	0.0498	0.0488	0.049	0.0467	0.0502	0.0503	0.0513	0.0476	0.0511	0.051	0.0507	0.0515	0.0522	0.0505	0.05	0.049	seq_45132_9510
0.0521	0.0491	0.0517	0.0504	0.0505	0.0512	0.0507	0.0485	0.0489	0.0452	0.0497	0.0511	0.0513	0.0514	0.0513	0.0514	0.0506	0.0502	0.05	0.0448	seq_45132_9511
0.0521	0.0493	0.0496	0.0495	0.0495	0.0496	0.0488	0.0494	0.0521	0.0499	0.0493	0.0478	0.0487	0.0513	0.0502	0.0515	0.0507	0.0506	0.0496	0.0504	seq_45132_9513
0.051	0.0494	0.05	0.0499	0.0498	0.0498	0.0495	0.0495	0.05	0.0497	0.0495	0.0493	0.0507	0.0504	0.0505	0.0518	0.0501	0.0492	0.0501	0.0498	seq_45132_9514
0.0508	0.0501	0.0486	0.0501	0.0495	0.0494	0.0492	0.0504	0.0498	0.0493	0.0501	0.048	0.0491	0.0504	0.0511	0.0506	0.0523	0.0509	0.052	0.0484	seq_45132_9512
0.0531	0.0498	0.051	0.0486	0.0493	0.0484	0.0507	0.0496	0.05	0.049	0.051	0.0502	0.0494	0.0512	0.0491	0.0505	0.0483	0.0516	0.0493	0.0498	seq_45132_9515
0.0535	0.0495	0.0501	0.0488	0.0487	0.0509	0.0502	0.0496	0.0489	0.0492	0.049	0.0494	0.0506	0.0508	0.0496	0.0507	0.0492	0.0513	0.0499	0.0501	seq_45132_9516
0.0505	0.0528	0.0496	0.0493	0.0495	0.0495	0.0496	0.0498	0.0508	0.0501	0.05	0.0532	0.0499	0.0498	0.0485	0.0507	0.0504	0.0484	0.0482	0.0495	seq_45132_9517
0.051	0.049	0.05	0.049	0.0487	0.0502	0.0503	0.049	0.0497	0.0495	0.0506	0.0523	0.0503	0.0491	0.0495	0.0493	0.0512	0.0492	0.0497	0.0525	seq_45132_9518
0.0508	0.0505	0.0496	0.0485	0.0499	0.05	0.0493	0.05	0.0498	0.0496	0.0504	0.054	0.0498	0.0501	0.049	0.0505	0.0501	0.0493	0.049	0.0497	seq_45132_9519
0.0505	0.0494	0.0489	0.0505	0.049	0.0484	0.0498	0.049	0.05	0.0506	0.0502	0.0497	0.049	0.0511	0.0528	0.0498	0.0507	0.0502	0.049	0.0512	seq_45132_9520
0.0488	0.0498	0.0513	0.0488	0.0485	0.0492	0.0497	0.0496	0.0517	0.0503	0.0491	0.0508	0.0509	0.0508	0.0512	0.0515	0.0511	0.0482	0.0497	0.0487	seq_45132_9521
0.0528	0.0492	0.0485	0.0495	0.0513	0.0487	0.0499	0.0487	0.0502	0.0499	0.0489	0.051	0.0509	0.0505	0.0514	0.05	0.0508	0.0487	0.0494	0.0497	seq_45132_9522
0.0525	0.0503	0.0497	0.0499	0.0499	0.0488	0.0488	0.0501	0.0501	0.0492	0.0491	0.0506	0.0498	0.0505	0.0519	0.0488	0.0498	0.0496	0.0509	0.0498	seq_45132_9524
0.0498	0.0494	0.0514	0.0519	0.05	0.0494	0.0498	0.05	0.0502	0.0491	0.0506	0.0511	0.05	0.0495	0.0501	0.0501	0.0505	0.0491	0.0505	0.0478	seq_45132_9523
0.052	0.0503	0.0506	0.0485	0.0491	0.0494	0.0494	0.0496	0.0505	0.0492	0.0499	0.0512	0.0497	0.0517	0.0519	0.0491	0.0497	0.0479	0.0505	0.0498	seq_45132_9525
0.0508	0.05	0.0505	0.0505	0.0501	0.0494	0.0504	0.0494	0.0498	0.0493	0.0503	0.0485	0.0492	0.0502	0.0505	0.0504	0.0505	0.0504	0.0491	0.0506	seq_45132_9526
0.0529	0.0514	0.0492	0.0496	0.0491	0.0491	0.0494	0.049	0.05	0.0498	0.0494	0.0502	0.0494	0.0498	0.0521	0.0502	0.0502	0.0502	0.0497	0.0494	seq_45132_9527
0.0526	0.0496	0.0509	0.0472	0.0499	0.0492	0.0507	0.0518	0.0516	0.0513	0.0516	0.048	0.0484	0.0464	0.0529	0.049	0.0499	0.0517	0.0482	0.049	seq_45132_9528
0.0523	0.0487	0.0474	0.0507	0.0528	0.0472	0.05	0.0513	0.0497	0.0482	0.0498	0.0532	0.052	0.0482	0.0475	0.0517	0.0519	0.0462	0.0494	0.0519	seq_45132_9529
0.0503	0.0491	0.0495	0.0508	0.049	0.0488	0.0489	0.0492	0.0502	0.0497	0.051	0.05	0.0488	0.0508	0.0522	0.0497	0.051	0.0501	0.049	0.0517	seq_45132_9530
0.0527	0.0498	0.0495	0.05	0.0497	0.0496	0.0499	0.0497	0.0499	0.0495	0.0495	0.0499	0.0498	0.0496	0.0518	0.0494	0.0501	0.05	0.0498	0.0497	seq_45132_9532
0.0533	0.0504	0.0494	0.0497	0.0495	0.0496	0.051	0.0472	0.05	0.0505	0.0471	0.0495	0.0519	0.0478	0.053	0.0485	0.0499	0.0508	0.0507	0.0503	seq_45132_9534
0.0529	0.0504	0.0497	0.0497	0.0492	0.0502	0.0502	0.0505	0.0487	0.0494	0.0498	0.0478	0.0488	0.0513	0.0501	0.0488	0.0513	0.0498	0.0508	0.0504	seq_45132_9531
0.0519	0.05	0.0507	0.0492	0.049	0.0503	0.0501	0.0493	0.0499	0.05	0.0501	0.0538	0.0512	0.0492	0.047	0.0519	0.0495	0.0477	0.0496	0.0496	seq_45132_9533
0.0527	0.0498	0.0504	0.0492	0.049	0.0502	0.0495	0.0489	0.0495	0.0502	0.0498	0.0482	0.0501	0.0516	0.0509	0.049	0.0498	0.0503	0.0489	0.0519	seq_45132_9536
0.0504	0.0487	0.0495	0.0509	0.0505	0.0467	0.0507	0.0496	0.0489	0.049	0.0496	0.0518	0.049	0.0505	0.0517	0.0515	0.0515	0.0474	0.0521	0.0499	seq_45132_9538
0.0531	0.0495	0.0487	0.0499	0.0506	0.0493	0.0495	0.049	0.0494	0.0494	0.0498	0.0504	0.0502	0.0517	0.051	0.0495	0.0503	0.0496	0.049	0.0502	seq_45132_9535
0.0523	0.0491	0.0509	0.0493	0.0501	0.05	0.049	0.0508	0.0496	0.0501	0.0504	0.0478	0.0505	0.0519	0.0492	0.0491	0.0496	0.0506	0.05	0.0497	seq_45132_9537
0.0501	0.0509	0.051	0.0506	0.0505	0.05	0.0492	0.0493	0.0496	0.0501	0.051	0.0491	0.0498	0.0489	0.051	0.0503	0.0499	0.0502	0.0494	0.0493	seq_45132_9540
0.0515	0.0493	0.049	0.0498	0.0504	0.05	0.0491	0.0519	0.0497	0.0509	0.0495	0.0509	0.0499	0.0479	0.0479	0.0521	0.0518	0.048	0.0499	0.0504	seq_45132_9539
0.0505	0.0494	0.0504	0.0501	0.0488	0.0486	0.0488	0.049	0.0492	0.0502	0.0517	0.0469	0.0495	0.051	0.0487	0.0508	0.053	0.0497	0.0522	0.0516	seq_45132_9541
0.0525	0.05	0.0493	0.0493	0.0509	0.0496	0.0494	0.0493	0.0501	0.0494	0.0486	0.0504	0.0494	0.0517	0.0515	0.0499	0.0509	0.0487	0.05	0.0493	seq_45132_9542
0.0508	0.0495	0.0513	0.0501	0.0495	0.0495	0.0499	0.0501	0.0521	0.0507	0.0514	0.049	0.0491	0.0505	0.0494	0.0504	0.0499	0.0483	0.0504	0.0482	seq_45132_9543
0.0511	0.0494	0.0493	0.0491	0.0502	0.0506	0.0499	0.0509	0.0487	0.05	0.05	0.0513	0.0503	0.0492	0.0478	0.0514	0.0503	0.049	0.0498	0.0517	seq_45132_9547
0.0506	0.0507	0.0499	0.0496	0.0514	0.0515	0.0502	0.0474	0.0486	0.0506	0.0488	0.0483	0.0509	0.0505	0.0489	0.049	0.0496	0.0511	0.0508	0.0515	seq_45132_9544
0.053	0.0499	0.0493	0.0498	0.0479	0.049	0.0492	0.0508	0.0514	0.0482	0.0495	0.0533	0.0515	0.0502	0.0486	0.0502	0.0508	0.0496	0.0484	0.0495	seq_45132_9545
0.0511	0.0486	0.0489	0.05	0.0511	0.0476	0.0498	0.0507	0.0485	0.0501	0.0508	0.0552	0.0497	0.0484	0.0473	0.0518	0.0513	0.0452	0.0505	0.0534	seq_45132_9546
0.0523	0.0492	0.0495	0.0486	0.0498	0.0502	0.0494	0.0485	0.0501	0.0493	0.0494	0.0478	0.0495	0.0522	0.0532	0.0496	0.0499	0.0497	0.0511	0.0508	seq_45132_9548
0.0521	0.0513	0.05	0.0491	0.05	0.05	0.0478	0.0493	0.0513	0.049	0.0513	0.055	0.0485	0.0489	0.0473	0.0505	0.0522	0.0487	0.0479	0.0499	seq_45132_9549
0.0511	0.0497	0.0493	0.0497	0.0487	0.0497	0.0495	0.0501	0.0492	0.0493	0.0497	0.0507	0.0502	0.0502	0.0522	0.0499	0.051	0.0492	0.051	0.0496	seq_45132_9550
0.0498	0.051	0.0492	0.051	0.0493	0.0497	0.0482	0.0487	0.0476	0.0491	0.0507	0.0512	0.0508	0.0502	0.0502	0.0523	0.0503	0.0497	0.0504	0.0507	seq_45132_9551
0.0492	0.0483	0.0504	0.0503	0.0503	0.0519	0.0509	0.0499	0.045	0.0492	0.0496	0.0512	0.0505	0.0536	0.0499	0.0524	0.0474	0.0501	0.0507	0.0493	seq_45132_9553
0.049	0.0484	0.0497	0.0489	0.0485	0.0511	0.0509	0.0492	0.0506	0.0499	0.0504	0.0484	0.0499	0.0492	0.0507	0.0518	0.05	0.0504	0.0521	0.0508	seq_45132_9552
0.0518	0.0493	0.0516	0.0497	0.0508	0.0495	0.0496	0.0494	0.0496	0.0514	0.0498	0.05	0.0503	0.0492	0.0513	0.0496	0.0502	0.0486	0.0486	0.0498	seq_45132_9555
0.0523	0.0513	0.0504	0.0498	0.0488	0.0494	0.0488	0.05	0.0502	0.0494	0.0493	0.0505	0.0496	0.0499	0.0521	0.0484	0.0502	0.0498	0.05	0.0495	seq_45132_9554
0.0501	0.0483	0.0499	0.0502	0.0494	0.0499	0.05	0.0494	0.0501	0.0497	0.0491	0.0516	0.0508	0.0509	0.0503	0.0502	0.0503	0.0488	0.0512	0.0501	seq_45132_9556
0.0502	0.0481	0.0497	0.05	0.0492	0.0489	0.0497	0.0487	0.0506	0.05	0.05	0.0513	0.0501	0.0506	0.0506	0.0507	0.0508	0.0488	0.0517	0.0503	seq_45132_9557
0.0526	0.0516	0.0521	0.0494	0.0473	0.0484	0.0502	0.0496	0.0499	0.0509	0.049	0.0514	0.0481	0.0514	0.0511	0.0499	0.0505	0.0487	0.0471	0.0506	seq_45132_9558
0.0504	0.0508	0.0495	0.0496	0.0499	0.0496	0.0482	0.05	0.05	0.0502	0.0497	0.05	0.0495	0.051	0.0515	0.0512	0.0495	0.0485	0.0499	0.0508	seq_45132_9559
0.0517	0.0504	0.0506	0.0497	0.0483	0.0483	0.0509	0.0503	0.0506	0.0488	0.0504	0.0473	0.0477	0.0522	0.0514	0.051	0.0512	0.0494	0.0492	0.0504	seq_45132_9561
0.0497	0.0498	0.0493	0.0504	0.0506	0.0502	0.0488	0.0513	0.0499	0.0501	0.0494	0.0484	0.0493	0.0509	0.0515	0.052	0.0504	0.0504	0.0492	0.0484	seq_45132_9560
0.0529	0.0499	0.0492	0.0494	0.05	0.0487	0.0503	0.0485	0.05	0.0494	0.05	0.0543	0.0504	0.0507	0.0484	0.0498	0.0498	0.0485	0.0495	0.0503	seq_45132_9562
0.0496	0.0501	0.0496	0.0497	0.0492	0.0488	0.0504	0.0506	0.0497	0.0495	0.0504	0.0493	0.0505	0.0513	0.0514	0.0523	0.0499	0.0497	0.0487	0.0493	seq_45132_9563
0.0506	0.049	0.0484	0.0505	0.0498	0.0515	0.0496	0.0499	0.0508	0.0484	0.0506	0.0494	0.0496	0.0522	0.0505	0.0496	0.0496	0.0503	0.0494	0.0501	seq_45132_9564
0.0519	0.0506	0.0496	0.0484	0.0491	0.0488	0.0504	0.0486	0.0496	0.0501	0.0497	0.049	0.051	0.0518	0.0506	0.05	0.0502	0.0501	0.0505	0.05	seq_45132_9565
0.0511	0.0504	0.0485	0.0503	0.0492	0.0512	0.0491	0.05	0.0486	0.0506	0.0502	0.0497	0.0499	0.0507	0.0509	0.0503	0.0501	0.0499	0.0494	0.05	seq_45132_9566
0.0535	0.0486	0.0505	0.0494	0.0505	0.0496	0.0503	0.0487	0.0504	0.0484	0.0505	0.0501	0.0507	0.0512	0.0489	0.0507	0.0489	0.0501	0.0487	0.0504	seq_45132_9567
0.0524	0.0506	0.0505	0.0488	0.0488	0.0516	0.0492	0.0502	0.0489	0.0493	0.0506	0.0499	0.049	0.0511	0.0517	0.0497	0.0494	0.0488	0.0486	0.0507	seq_45132_9568
0.051	0.0505	0.0497	0.0488	0.0488	0.0499	0.0506	0.0494	0.0505	0.0491	0.0495	0.0513	0.0508	0.0512	0.0509	0.05	0.0498	0.0495	0.05	0.0489	seq_45132_9569
0.0522	0.0507	0.0492	0.0511	0.0495	0.0505	0.0507	0.0499	0.0503	0.0498	0.0491	0.0492	0.0492	0.0503	0.0493	0.0504	0.0508	0.0497	0.0488	0.0493	seq_45132_9570
0.0513	0.0484	0.0497	0.0489	0.0512	0.05	0.0495	0.0493	0.0493	0.0493	0.0492	0.0538	0.0499	0.0495	0.0492	0.0522	0.0506	0.0485	0.0495	0.0508	seq_45132_9571
0.0511	0.0495	0.0475	0.0494	0.051	0.0494	0.0492	0.0499	0.0501	0.0495	0.05	0.0501	0.0479	0.0529	0.0503	0.0528	0.0494	0.0504	0.0502	0.0495	seq_45132_9572
0.0526	0.0488	0.0492	0.0483	0.051	0.0496	0.0506	0.0486	0.0513	0.0488	0.0507	0.0479	0.0491	0.0527	0.0493	0.0524	0.0494	0.0506	0.0482	0.051	seq_45132_9573
0.0515	0.0497	0.0506	0.0499	0.0495	0.0488	0.0474	0.0502	0.0502	0.0509	0.0496	0.0495	0.0478	0.052	0.0518	0.0506	0.0497	0.0514	0.0492	0.0495	seq_45132_9574
0.0506	0.0497	0.0524	0.0504	0.0493	0.0485	0.0493	0.0499	0.0499	0.0486	0.051	0.0509	0.0517	0.0486	0.0511	0.0497	0.05	0.0506	0.0496	0.048	seq_45132_9576
0.0531	0.0488	0.0491	0.0498	0.0493	0.051	0.0495	0.0483	0.0505	0.0502	0.0488	0.0553	0.0501	0.0472	0.0486	0.0522	0.0498	0.0482	0.05	0.0502	seq_45132_9575
0.0512	0.0494	0.0516	0.0498	0.0489	0.0497	0.0496	0.0496	0.0512	0.0509	0.0501	0.0491	0.0499	0.05	0.0496	0.0498	0.05	0.0493	0.0494	0.0511	seq_45132_9577
0.0501	0.0495	0.05	0.0507	0.049	0.0487	0.0491	0.0494	0.0505	0.0498	0.0492	0.0505	0.0496	0.0502	0.0523	0.0508	0.0507	0.0505	0.049	0.0506	seq_45132_9579
0.0516	0.0505	0.0493	0.0503	0.0492	0.0499	0.0501	0.049	0.0497	0.0502	0.0498	0.0502	0.0497	0.0498	0.0499	0.05	0.0509	0.0486	0.0505	0.0505	seq_45132_9578
0.0485	0.0495	0.05	0.0497	0.0501	0.0502	0.0509	0.0493	0.0518	0.0509	0.0503	0.0494	0.0514	0.049	0.0495	0.0485	0.0509	0.0509	0.0494	0.0499	seq_45132_9580
0.0501	0.0489	0.0497	0.0512	0.0495	0.0525	0.0505	0.0458	0.0432	0.0495	0.0514	0.0518	0.0499	0.0518	0.0493	0.053	0.05	0.0481	0.0513	0.0526	seq_45132_9581
0.0505	0.0495	0.0499	0.0492	0.0495	0.0495	0.0497	0.049	0.0506	0.0492	0.0506	0.0504	0.0497	0.0515	0.0513	0.05	0.0504	0.0492	0.0512	0.0489	seq_45132_9582
0.0515	0.0504	0.0498	0.0505	0.0496	0.0505	0.0501	0.0506	0.0487	0.0496	0.0501	0.0514	0.0494	0.0506	0.0513	0.0491	0.0502	0.0486	0.0486	0.0496	seq_45132_9583
0.0503	0.05	0.0489	0.0503	0.0493	0.0494	0.0504	0.0487	0.0487	0.0502	0.0503	0.0555	0.0493	0.0496	0.0488	0.0507	0.0512	0.0486	0.0495	0.0502	seq_45132_9584
0.0539	0.0494	0.0502	0.0479	0.0503	0.0481	0.0494	0.0495	0.0512	0.0492	0.0506	0.0502	0.0499	0.0504	0.0488	0.0511	0.0501	0.0505	0.0494	0.0498	seq_45132_9586
0.0525	0.0501	0.0494	0.0487	0.0504	0.0517	0.0491	0.0489	0.0504	0.0493	0.0502	0.0509	0.0484	0.0503	0.051	0.0495	0.0495	0.0501	0.0495	0.0501	seq_45132_9585
0.0506	0.0493	0.0518	0.0499	0.0488	0.0497	0.0503	0.0495	0.0508	0.05	0.0516	0.0493	0.05	0.0499	0.0499	0.0501	0.0497	0.0491	0.0494	0.0504	seq_45132_9587
0.0537	0.0499	0.0508	0.0493	0.0494	0.0493	0.0499	0.0496	0.049	0.0493	0.0509	0.0499	0.0497	0.0523	0.0493	0.0502	0.0486	0.0501	0.0488	0.05	seq_45132_9588
0.0512	0.0504	0.0495	0.0489	0.0496	0.05	0.0502	0.0498	0.0509	0.0505	0.0504	0.0527	0.0504	0.05	0.0473	0.0507	0.0504	0.0487	0.0487	0.0498	seq_45132_9589
0.0511	0.0505	0.0495	0.0496	0.0479	0.0502	0.0475	0.0508	0.0503	0.051	0.05	0.0489	0.0487	0.0504	0.0512	0.0526	0.0494	0.0501	0.0495	0.0507	seq_45132_9590
0.0513	0.0485	0.0499	0.0491	0.0508	0.0506	0.0507	0.0486	0.0495	0.0481	0.0504	0.0508	0.0489	0.0528	0.0505	0.0506	0.0504	0.0487	0.0488	0.0511	seq_45132_9591
0.051	0.0511	0.0494	0.0493	0.05	0.0509	0.0495	0.0506	0.0488	0.0509	0.0499	0.0537	0.0507	0.0483	0.047	0.0509	0.0488	0.0489	0.05	0.0503	seq_45132_9592
0.052	0.0511	0.05	0.0492	0.049	0.0501	0.0491	0.0497	0.0486	0.0494	0.05	0.0504	0.0516	0.0496	0.0521	0.0498	0.0495	0.0503	0.0489	0.0497	seq_45132_9594
0.0511	0.049	0.0504	0.0503	0.0516	0.0503	0.0519	0.0499	0.0489	0.0456	0.0484	0.05	0.05	0.0508	0.0528	0.0524	0.0511	0.0523	0.0483	0.0449	seq_45132_9593
0.0504	0.0499	0.0492	0.0503	0.0497	0.0496	0.0503	0.0495	0.049	0.0495	0.0496	0.0526	0.0511	0.0499	0.0504	0.05	0.0503	0.0484	0.0497	0.0508	seq_45132_9595
0.0512	0.0503	0.0498	0.0505	0.0495	0.0504	0.0499	0.0508	0.0488	0.0499	0.0501	0.0514	0.0495	0.0506	0.0515	0.0493	0.05	0.0483	0.0489	0.0494	seq_45132_9596
0.0516	0.0477	0.0485	0.0499	0.0495	0.0499	0.0509	0.0505	0.0498	0.0511	0.0491	0.0486	0.0476	0.0509	0.0528	0.0503	0.0498	0.0514	0.0502	0.0501	seq_45132_9597
0.0527	0.0498	0.0498	0.049	0.0494	0.0489	0.0503	0.0498	0.0504	0.049	0.0495	0.051	0.0501	0.0502	0.0515	0.049	0.0506	0.0497	0.0503	0.049	seq_45132_9598
0.0512	0.0504	0.049	0.0494	0.0512	0.0501	0.0497	0.0504	0.0496	0.0492	0.0494	0.0503	0.0492	0.0506	0.0507	0.0505	0.0508	0.0491	0.0488	0.0502	seq_45132_9600
0.0524	0.0488	0.0481	0.051	0.0509	0.0498	0.0484	0.0502	0.049	0.0483	0.0505	0.0539	0.0506	0.0471	0.0473	0.0534	0.0514	0.0462	0.0499	0.0527	seq_45132_9599
0.0516	0.0504	0.0506	0.0477	0.0492	0.0514	0.0486	0.0494	0.049	0.0502	0.0495	0.0505	0.0498	0.0508	0.0513	0.0504	0.0501	0.0507	0.0497	0.0492	seq_45132_9601
0.0533	0.0499	0.0502	0.049	0.0499	0.0502	0.0496	0.0487	0.0515	0.0483	0.0514	0.0498	0.0496	0.0518	0.0483	0.05	0.0486	0.0511	0.0485	0.0503	seq_45132_9602
0.0523	0.0506	0.0504	0.0497	0.0492	0.0494	0.0483	0.0494	0.0503	0.0491	0.0499	0.0514	0.0497	0.0501	0.0521	0.0483	0.0503	0.0503	0.0499	0.0492	seq_45132_9604
0.0518	0.0503	0.0505	0.0495	0.0493	0.0483	0.0495	0.0505	0.0493	0.0503	0.0506	0.0512	0.0493	0.0507	0.0525	0.0504	0.0491	0.0487	0.048	0.0503	seq_45132_9603
0.0508	0.052	0.0483	0.0474	0.0495	0.0504	0.0498	0.0493	0.051	0.0506	0.0492	0.0531	0.0495	0.0495	0.0474	0.0504	0.0516	0.0497	0.0492	0.0512	seq_45132_9606
0.0503	0.0497	0.0496	0.0504	0.0508	0.0507	0.0491	0.0489	0.0496	0.0511	0.0504	0.0541	0.0504	0.0476	0.0477	0.0508	0.0509	0.048	0.0498	0.0502	seq_45132_9605
0.0515	0.0496	0.0505	0.051	0.0484	0.0486	0.0506	0.0495	0.0491	0.0502	0.0497	0.0542	0.0491	0.0495	0.05	0.0508	0.0502	0.0489	0.0489	0.0494	seq_45132_9608
0.0524	0.0502	0.0488	0.0498	0.05	0.0497	0.05	0.0504	0.0493	0.0486	0.0493	0.0501	0.0494	0.0512	0.052	0.0491	0.0511	0.0499	0.0501	0.0487	seq_45132_9607
0.0538	0.0506	0.0499	0.0484	0.0505	0.0478	0.0512	0.0493	0.0503	0.0467	0.0516	0.0475	0.0495	0.0541	0.0494	0.0513	0.0487	0.0503	0.0498	0.0492	seq_45132_9609
0.0503	0.0498	0.051	0.0504	0.0479	0.0485	0.0505	0.0489	0.05	0.0501	0.0503	0.0493	0.0497	0.0512	0.0512	0.0512	0.0513	0.0501	0.0483	0.0499	seq_45132_9610
0.0503	0.0499	0.0498	0.0493	0.0494	0.0499	0.0504	0.0503	0.0496	0.0492	0.0508	0.0538	0.0489	0.0503	0.0485	0.051	0.0503	0.0487	0.0495	0.0501	seq_45132_9611
0.051	0.0496	0.0501	0.0493	0.0497	0.0495	0.0504	0.0501	0.0495	0.0494	0.0498	0.0524	0.0496	0.0496	0.05	0.0507	0.0497	0.0489	0.0501	0.0507	seq_45132_9612
0.0512	0.0503	0.0462	0.0507	0.0486	0.048	0.0498	0.0506	0.051	0.0484	0.0531	0.052	0.0488	0.049	0.0507	0.0515	0.0508	0.051	0.049	0.0493	seq_45132_9613
0.0515	0.0496	0.0487	0.051	0.0498	0.0491	0.0485	0.0498	0.0504	0.0496	0.0506	0.0491	0.0503	0.0515	0.0505	0.0501	0.0502	0.0501	0.0494	0.0503	seq_45132_9614
0.0535	0.0504	0.0497	0.0485	0.0506	0.0484	0.0503	0.0497	0.05	0.047	0.0518	0.0478	0.0499	0.0541	0.0492	0.0517	0.0487	0.0503	0.0493	0.0493	seq_45132_9615
0.052	0.049	0.0496	0.0494	0.0505	0.0493	0.0507	0.0498	0.0496	0.0502	0.0504	0.0495	0.0498	0.0499	0.0513	0.0494	0.0501	0.05	0.0495	0.0496	seq_45132_9616
0.0484	0.0497	0.0501	0.0496	0.0509	0.0505	0.0494	0.0504	0.0501	0.0506	0.0498	0.0519	0.049	0.0498	0.0491	0.0511	0.0513	0.05	0.0496	0.0488	seq_45132_9617
0.0543	0.05	0.0507	0.0489	0.0506	0.0473	0.0491	0.0501	0.0501	0.0485	0.0495	0.0496	0.0505	0.0508	0.0492	0.0502	0.0504	0.05	0.0501	0.0501	seq_45132_9618
0.0537	0.05	0.05	0.0494	0.05	0.0481	0.0503	0.0497	0.05	0.0491	0.0496	0.0508	0.0503	0.0513	0.0485	0.0504	0.0501	0.0506	0.0491	0.049	seq_45132_9619
0.048	0.0526	0.0505	0.0502	0.0501	0.0516	0.0494	0.0496	0.0497	0.0499	0.0486	0.0497	0.0492	0.0497	0.0493	0.0504	0.0506	0.0505	0.0499	0.0504	seq_45132_9621
0.0532	0.0497	0.0505	0.0494	0.0483	0.0507	0.0499	0.0499	0.0484	0.049	0.0488	0.0494	0.0505	0.051	0.0499	0.0505	0.0492	0.0517	0.0498	0.0504	seq_45132_9620
0.052	0.0501	0.0503	0.0494	0.0497	0.0487	0.049	0.0507	0.0497	0.0485	0.0501	0.05	0.0489	0.0506	0.052	0.0503	0.0498	0.0501	0.0497	0.0504	seq_45132_9622
0.0514	0.05	0.0492	0.0489	0.0503	0.0501	0.0491	0.0489	0.0508	0.0488	0.0492	0.0485	0.0503	0.0531	0.0514	0.0513	0.0516	0.0491	0.0489	0.0491	seq_45132_9623
0.0504	0.0495	0.0504	0.0477	0.0491	0.0498	0.0521	0.0491	0.0511	0.0508	0.0499	0.0497	0.0493	0.0504	0.05	0.0507	0.0503	0.0507	0.0499	0.049	seq_45132_9624
0.0512	0.0508	0.0489	0.0489	0.0509	0.0498	0.0498	0.0506	0.0496	0.0499	0.0511	0.0528	0.0513	0.0483	0.0472	0.0492	0.0524	0.0479	0.0486	0.0507	seq_45132_9625
0.0519	0.0506	0.0487	0.0494	0.0513	0.0494	0.0501	0.0505	0.0501	0.0485	0.0495	0.0497	0.0506	0.0497	0.0509	0.0511	0.0492	0.0505	0.0491	0.0494	seq_45132_9626
0.0521	0.0492	0.0495	0.0485	0.0516	0.0486	0.0498	0.0505	0.05	0.0497	0.0498	0.0497	0.0507	0.0505	0.0509	0.049	0.0501	0.0493	0.0503	0.0502	seq_45132_9627
0.0496	0.0502	0.0484	0.0505	0.0488	0.0497	0.0502	0.0495	0.0497	0.0501	0.0511	0.0509	0.0491	0.051	0.0499	0.0515	0.0511	0.0494	0.0502	0.0492	seq_45132_9629
0.0523	0.0492	0.0496	0.0505	0.0501	0.049	0.0509	0.0506	0.0499	0.0483	0.0502	0.0498	0.0484	0.0512	0.0518	0.0494	0.0492	0.0507	0.0498	0.0492	seq_45132_9631
0.0504	0.0466	0.0492	0.0497	0.0502	0.0488	0.0502	0.0502	0.0504	0.0498	0.051	0.0499	0.0499	0.0491	0.0525	0.0511	0.0505	0.0517	0.0497	0.049	seq_45132_9628
0.0534	0.0495	0.0499	0.0498	0.0497	0.0501	0.0489	0.0504	0.0497	0.0488	0.051	0.0501	0.0503	0.0515	0.0484	0.0505	0.0489	0.0498	0.049	0.0504	seq_45132_9630
0.0491	0.0509	0.0503	0.0491	0.0505	0.0503	0.0501	0.05	0.0488	0.051	0.0508	0.0501	0.0505	0.0492	0.0491	0.0496	0.0506	0.0492	0.0496	0.0511	seq_45132_9632
